sku,location,forecast_date,forecasted_demand,confidence_p10,confidence_p50,confidence_p90,confidence_score,model_version,generated_at
SKU-002,Store-HOU,2026-03-03,71.39,42.14,71.39,100.65,0.88,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-04,71.59,42.33,71.59,100.84,0.78,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-05,71.71,42.46,71.71,100.97,0.89,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-06,71.41,42.15,71.41,100.67,0.95,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-07,93.41,64.15,93.41,122.67,0.89,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-08,90.28,61.02,90.28,119.54,0.89,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-09,71.04,41.78,71.04,100.3,0.9,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-10,74.54,45.28,74.54,103.8,0.76,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-11,74.45,45.19,74.45,103.7,0.82,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-12,73.27,44.02,73.27,102.53,0.81,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-13,70.21,40.95,70.21,99.47,0.91,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-14,95.88,66.63,95.88,125.14,0.89,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-15,96.19,66.93,96.19,125.45,0.8,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-16,73.44,44.19,73.44,102.7,0.88,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-17,77.46,48.2,77.46,106.72,0.79,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-18,76.76,47.51,76.76,106.02,0.94,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-19,72.09,42.83,72.09,101.35,0.9,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-20,68.6,39.35,68.6,97.86,0.92,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-21,94.86,65.6,94.86,124.12,0.79,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-22,94.47,65.22,94.47,123.73,0.85,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-23,68.24,38.98,68.24,97.5,0.88,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-24,67.98,38.72,67.98,97.24,0.76,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-25,73.54,44.28,73.54,102.8,0.86,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-26,67.19,37.93,67.19,96.45,0.87,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-27,79.34,50.08,79.34,108.59,0.93,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-28,85.04,55.78,85.04,114.3,0.76,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-29,103.11,73.86,103.11,132.37,0.87,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-30,76.77,47.51,76.77,106.03,0.87,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-03-31,77.79,48.54,77.79,107.05,0.91,v1.0,2026-03-02 14:05:59
SKU-002,Store-HOU,2026-04-01,74.02,44.76,74.02,103.27,0.87,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-03,95.97,60.2,95.97,131.74,0.77,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-04,96.32,60.55,96.32,132.09,0.78,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-05,97.91,62.14,97.91,133.68,0.79,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-06,98.31,62.54,98.31,134.08,0.88,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-07,125.34,89.57,125.34,161.12,0.89,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-08,120.25,84.48,120.25,156.02,0.91,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-09,97.19,61.42,97.19,132.96,0.87,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-10,96.61,60.84,96.61,132.38,0.8,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-11,96.16,60.39,96.16,131.93,0.85,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-12,100.1,64.33,100.1,135.87,0.91,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-13,96.95,61.18,96.95,132.72,0.8,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-14,127.84,92.07,127.84,163.61,0.93,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-15,127.88,92.11,127.88,163.66,0.83,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-16,104.29,68.52,104.29,140.06,0.78,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-17,104.51,68.74,104.51,140.28,0.77,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-18,97.7,61.93,97.7,133.47,0.8,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-19,104.92,69.14,104.92,140.69,0.86,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-20,104.48,68.71,104.48,140.25,0.94,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-21,114.39,78.62,114.39,150.16,0.94,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-22,136.56,100.79,136.56,172.33,0.9,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-23,92.22,56.45,92.22,127.99,0.8,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-24,106.34,70.57,106.34,142.12,0.79,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-25,92.84,57.07,92.84,128.61,0.82,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-26,108.14,72.36,108.14,143.91,0.81,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-27,101.02,65.25,101.02,136.79,0.93,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-28,122.92,87.15,122.92,158.69,0.78,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-29,110.57,74.8,110.57,146.34,0.87,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-30,99.23,63.46,99.23,135.0,0.85,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-03-31,111.77,76.0,111.77,147.54,0.92,v1.0,2026-03-02 14:05:59
SKU-002,Store-PHX,2026-04-01,105.25,69.48,105.25,141.02,0.86,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-03,43.24,27.33,43.24,59.15,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-04,43.07,27.16,43.07,58.98,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-05,43.13,27.22,43.13,59.04,0.9,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-06,43.22,27.31,43.22,59.13,0.78,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-07,55.42,39.51,55.42,71.33,0.89,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-08,56.56,40.65,56.56,72.47,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-09,42.95,27.04,42.95,58.86,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-10,44.18,28.27,44.18,60.09,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-11,43.82,27.91,43.82,59.73,0.87,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-12,42.68,26.76,42.68,58.59,0.88,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-13,44.88,28.97,44.88,60.79,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-14,53.77,37.86,53.77,69.68,0.82,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-15,53.27,37.36,53.27,69.18,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-16,44.39,28.48,44.39,60.3,0.79,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-17,46.28,30.37,46.28,62.19,0.92,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-18,46.59,30.68,46.59,62.51,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-19,41.22,25.31,41.22,57.13,0.85,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-20,47.05,31.14,47.05,62.96,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-21,57.5,41.58,57.5,73.41,0.89,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-22,60.29,44.38,60.29,76.21,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-23,40.9,24.99,40.9,56.81,0.89,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-24,47.13,31.22,47.13,63.05,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-25,48.37,32.46,48.37,64.28,0.86,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-26,46.28,30.37,46.28,62.2,0.87,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-27,42.99,27.08,42.99,58.9,0.93,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-28,62.67,46.76,62.67,78.58,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-29,58.85,42.94,58.85,74.77,0.84,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-30,39.6,23.69,39.6,55.51,0.94,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-03-31,46.51,30.6,46.51,62.42,0.95,v1.0,2026-03-02 14:05:59
SKU-003,Store-NYC,2026-04-01,46.99,31.08,46.99,62.9,0.95,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-03,62.45,41.34,62.45,83.57,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-04,62.47,41.35,62.47,83.59,0.77,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-05,61.65,40.54,61.65,82.77,0.79,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-06,62.73,41.61,62.73,83.84,0.88,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-07,80.51,59.4,80.51,101.63,0.82,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-08,79.76,58.64,79.76,100.88,0.75,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-09,63.62,42.5,63.62,84.74,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-10,63.23,42.11,63.23,84.35,0.94,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-11,62.69,41.58,62.69,83.81,0.87,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-12,65.92,44.8,65.92,87.03,0.88,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-13,60.82,39.7,60.82,81.94,0.9,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-14,82.57,61.45,82.57,103.68,0.77,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-15,76.74,55.62,76.74,97.86,0.84,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-16,65.13,44.02,65.13,86.25,0.85,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-17,61.47,40.35,61.47,82.59,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-18,59.89,38.78,59.89,81.01,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-19,66.41,45.29,66.41,87.53,0.94,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-20,66.15,45.04,66.15,87.27,0.92,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-21,86.85,65.73,86.85,107.97,0.89,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-22,80.22,59.1,80.22,101.34,0.86,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-23,62.72,41.6,62.72,83.83,0.79,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-24,62.79,41.68,62.79,83.91,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-25,65.36,44.24,65.36,86.48,0.79,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-26,70.65,49.53,70.65,91.76,0.86,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-27,63.02,41.9,63.02,84.13,0.78,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-28,83.17,62.05,83.17,104.29,0.94,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-29,82.47,61.35,82.47,103.58,0.9,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-30,57.75,36.63,57.75,78.86,0.94,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-03-31,57.89,36.78,57.89,79.01,0.92,v1.0,2026-03-02 14:05:59
SKU-003,Store-LA,2026-04-01,73.38,52.27,73.38,94.5,0.87,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-03,44.66,27.8,44.66,61.53,0.89,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-04,44.63,27.76,44.63,61.5,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-05,44.38,27.51,44.38,61.24,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-06,44.49,27.63,44.49,61.36,0.8,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-07,57.22,40.35,57.22,74.09,0.75,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-08,57.46,40.59,57.46,74.32,0.87,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-09,44.14,27.27,44.14,61.0,0.85,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-10,43.71,26.84,43.71,60.58,0.94,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-11,44.07,27.2,44.07,60.93,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-12,44.99,28.12,44.99,61.86,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-13,46.96,30.09,46.96,63.83,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-14,55.35,38.48,55.35,72.21,0.79,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-15,57.78,40.91,57.78,74.64,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-16,48.74,31.87,48.74,65.6,0.89,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-17,45.07,28.2,45.07,61.94,0.85,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-18,45.34,28.48,45.34,62.21,0.94,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-19,47.55,30.68,47.55,64.41,0.95,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-20,46.63,29.76,46.63,63.5,0.78,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-21,56.09,39.23,56.09,72.96,0.76,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-22,60.92,44.05,60.92,77.79,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-23,45.54,28.67,45.54,62.41,0.83,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-24,50.76,33.89,50.76,67.63,0.93,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-25,47.68,30.81,47.68,64.55,0.86,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-26,47.73,30.87,47.73,64.6,0.95,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-27,41.37,24.5,41.37,58.23,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-28,60.52,43.65,60.52,77.38,0.82,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-29,64.05,47.18,64.05,80.92,0.77,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-30,47.02,30.16,47.02,63.89,0.76,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-03-31,51.6,34.73,51.6,68.47,0.75,v1.0,2026-03-02 14:05:59
SKU-003,Store-CHI,2026-04-01,40.85,23.99,40.85,57.72,0.89,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-03,74.04,45.95,74.04,102.13,0.78,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-04,74.4,46.3,74.4,102.49,0.84,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-05,74.61,46.52,74.61,102.7,0.94,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-06,73.92,45.82,73.92,102.01,0.93,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-07,93.46,65.36,93.46,121.55,0.93,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-08,93.1,65.01,93.1,121.19,0.76,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-09,76.69,48.6,76.69,104.79,0.85,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-10,73.49,45.4,73.49,101.58,0.77,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-11,75.75,47.65,75.75,103.84,0.89,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-12,72.48,44.39,72.48,100.57,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-13,77.32,49.23,77.32,105.42,0.8,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-14,92.13,64.03,92.13,120.22,0.92,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-15,93.6,65.51,93.6,121.7,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-16,73.8,45.71,73.8,101.89,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-17,75.35,47.26,75.35,103.44,0.76,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-18,79.5,51.41,79.5,107.6,0.93,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-19,82.37,54.27,82.37,110.46,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-20,73.38,45.29,73.38,101.47,0.85,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-21,91.27,63.18,91.27,119.36,0.85,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-22,99.76,71.67,99.76,127.86,0.82,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-23,82.31,54.22,82.31,110.41,0.87,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-24,83.48,55.38,83.48,111.57,0.77,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-25,68.66,40.57,68.66,96.76,0.8,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-26,79.63,51.53,79.63,107.72,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-27,83.1,55.0,83.1,111.19,0.92,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-28,91.34,63.24,91.34,119.43,0.77,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-29,107.87,79.78,107.87,135.97,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-30,75.87,47.77,75.87,103.96,0.89,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-03-31,77.15,49.06,77.15,105.24,0.77,v1.0,2026-03-02 14:05:59
SKU-003,Store-HOU,2026-04-01,77.94,49.85,77.94,106.03,0.77,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-03,48.31,28.91,48.31,67.71,0.91,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-04,48.32,28.92,48.32,67.72,0.79,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-05,47.67,28.27,47.67,67.07,0.92,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-06,47.54,28.14,47.54,66.94,0.78,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-07,60.55,41.15,60.55,79.95,0.82,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-08,62.72,43.32,62.72,82.12,0.87,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-09,48.29,28.89,48.29,67.69,0.92,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-10,50.45,31.05,50.45,69.85,0.94,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-11,49.34,29.94,49.34,68.74,0.84,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-12,49.17,29.77,49.17,68.57,0.94,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-13,50.68,31.28,50.68,70.08,0.79,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-14,59.01,39.61,59.01,78.41,0.92,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-15,62.06,42.66,62.06,81.46,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-16,46.76,27.36,46.76,66.16,0.93,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-17,49.3,29.9,49.3,68.7,0.93,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-18,51.49,32.09,51.49,70.89,0.87,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-19,46.11,26.71,46.11,65.51,0.88,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-20,52.6,33.2,52.6,72.0,0.88,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-21,60.67,41.27,60.67,80.07,0.82,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-22,63.01,43.61,63.01,82.41,0.78,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-23,45.68,26.28,45.68,65.08,0.84,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-24,54.6,35.2,54.6,74.0,0.84,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-25,49.04,29.64,49.04,68.44,0.87,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-26,49.35,29.95,49.35,68.75,0.86,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-27,55.57,36.17,55.57,74.97,0.82,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-28,59.48,40.08,59.48,78.87,0.93,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-29,69.68,50.28,69.68,89.08,0.77,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-30,51.44,32.04,51.44,70.84,0.81,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-03-31,49.37,29.97,49.37,68.77,0.8,v1.0,2026-03-02 14:05:59
SKU-003,Store-PHX,2026-04-01,50.86,31.46,50.86,70.26,0.89,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-03,58.6,41.93,58.6,75.27,0.83,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-04,59.03,42.36,59.03,75.71,0.82,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-05,58.69,42.02,58.69,75.37,0.76,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-06,58.28,41.61,58.28,74.96,0.77,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-07,72.66,55.99,72.66,89.34,0.84,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-08,74.11,57.44,74.11,90.78,0.87,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-09,57.8,41.13,57.8,74.48,0.8,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-10,60.83,44.15,60.83,77.5,0.91,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-11,60.09,43.41,60.09,76.76,0.79,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-12,57.32,40.64,57.32,73.99,0.9,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-13,58.79,42.11,58.79,75.46,0.79,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-14,75.29,58.62,75.29,91.97,0.85,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-15,70.61,53.93,70.61,87.28,0.79,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-16,58.92,42.24,58.92,75.59,0.88,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-17,58.32,41.65,58.32,75.0,0.77,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-18,63.68,47.01,63.68,80.36,0.79,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-19,59.68,43.01,59.68,76.35,0.8,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-20,61.29,44.61,61.29,77.96,0.88,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-21,69.68,53.0,69.68,86.35,0.93,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-22,82.99,66.32,82.99,99.67,0.79,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-23,65.85,49.18,65.85,82.53,0.77,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-24,60.57,43.9,60.57,77.25,0.76,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-25,65.77,49.09,65.77,82.44,0.86,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-26,62.34,45.66,62.34,79.01,0.95,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-27,54.53,37.86,54.53,71.21,0.92,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-28,84.05,67.37,84.05,100.72,0.85,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-29,86.42,69.74,86.42,103.09,0.9,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-30,60.37,43.69,60.37,77.04,0.75,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-03-31,68.21,51.54,68.21,84.88,0.77,v1.0,2026-03-02 14:05:59
SKU-004,Store-NYC,2026-04-01,54.91,38.24,54.91,71.59,0.84,v1.0,2026-03-02 14:05:59
